employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment,vol_exit_date,left,tenure_m_at_ref,last_rating,last_goal,last_promo_rec,n_reviews,n_promo_recs,repeat_promo_rec,ever_promo_rec,eligible_never_rec,goal_delta,surveyed,responded,non_responder,manager_effectiveness,psychological_safety,recognition,career_development,senior_leadership_trust,purpose_meaning,wellbeing,confidence_in_role_future,eng_index,d_manager_effectiveness,d_career_development,d_recognition,hist_response_rate,mgr_span,ref_date
E00813,Ryan Cannon,1991-02-25,,active,Technology,Operations-Processing,2,"Manager, Technology",115100.0,0.79,Male,60+,Anglo-Australian,Full-time,False,False,E12183,agency,NovaCorp-Origin,WorkdayHR,44.0,424,False,,0,403.9421813403416,High Performer,78.0,True,1.0,1.0,0,1,0,0.0,True,True,0,5.0,3.43,3.05,4.28,2.75,3.66,2.8,3.1,3.50875,0.0,0.6000000000000001,-1.25,1.0,4.0,2024-10-25
E00814,Michael Pearson,1991-02-27,,active,Wealth Management,Client-Advisory,3,"Senior Manager, Wealth Management",238700.0,0.97,Male,60+,Middle Eastern,Full-time,False,False,E09814,agency,NovaCorp-Origin,WorkdayHR,66.0,424,False,,0,403.8764783180026,Meets Expectations,59.3,False,1.0,0.0,0,0,0,0.0,True,True,0,3.91,4.83,3.7,4.4,5.0,2.07,4.46,5.0,4.171250000000001,-1.0899999999999999,-0.5999999999999996,-1.1499999999999995,1.0,1.0,2024-10-25
E00816,Alejandro Wilson,1991-03-05,,active,Corporate Operations,Corporate-Support,2,"Manager, Corporate Operations",129300.0,0.89,Male,60+,Anglo-Australian,Part-time,False,False,E08951,direct,NovaCorp-Origin,WorkdayHR,44.0,424,False,,0,403.67936925098553,Outstanding,97.8,False,1.0,0.0,0,0,0,0.0,True,True,0,3.52,2.34,1.46,4.14,2.24,4.03,4.07,3.4,3.1500000000000004,-0.6099999999999999,-0.16000000000000014,-1.79,1.0,3.0,2024-10-25
E00817,Michael Parker,1991-03-06,,active,Technology,Corporate-Support,4,"Director, Technology",332600.0,0.96,Male,60+,Anglo-Australian,Full-time,False,True,E05886,agency,NovaCorp-Origin,WorkdayHR,84.0,423,False,,0,403.64651773981603,High Performer,80.5,False,1.0,0.0,0,0,1,0.0,True,True,0,4.24,4.08,5.0,4.01,5.0,4.64,5.0,3.95,4.49,0.6100000000000003,0.3799999999999999,1.02,1.0,19.0,2024-10-25
E00820,Brittney Wheeler,1991-03-13,,active,Corporate Operations,Corporate-Support,2,"Manager, Corporate Operations",120500.0,0.83,Female,55-59,Anglo-Australian,Full-time,False,False,E01919,direct,NovaCorp-Origin,WorkdayHR,79.0,423,False,,0,403.41655716162944,Meets Expectations,65.0,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,7.0,2024-10-25
E00821,Mary Trujillo,1991-03-15,,active,Corporate Operations,Management,2,"Manager, Corporate Operations",118400.0,0.82,Female,55-59,Anglo-Australian,Full-time,False,False,E00557,acquisition,NovaCorp-Origin,WorkdayHR,75.0,423,False,,0,403.3508541392904,Meets Expectations,63.8,False,1.0,0.0,0,0,0,0.0,True,True,0,2.62,1.42,3.61,2.5,3.54,2.56,3.39,4.55,3.0237499999999997,-1.0,-1.2999999999999998,0.3899999999999997,1.0,7.0,2024-10-25
E00822,Brenda Smith,1991-03-15,,active,Technology,Management,2,"Manager, Technology",124600.0,0.86,Prefer not to say,60+,Anglo-Australian,Full-time,False,False,E10847,agency,NovaCorp-Origin,WorkdayHR,31.0,423,False,,0,403.3508541392904,Below Expectations,37.9,False,1.0,0.0,0,0,0,0.0,True,True,0,3.03,4.35,4.64,2.28,2.82,2.51,2.71,4.2,3.3175,-0.5300000000000002,-1.1100000000000003,0.0699999999999994,1.0,12.0,2024-10-25
E00823,Brandon Estes,1991-03-22,,active,Corporate Operations,Client-Advisory,2,"Manager, Corporate Operations",120300.0,0.83,Male,50-54,European (non-Anglo),Full-time,False,False,E02415,graduate,NovaCorp-Origin,WorkdayHR,18.0,423,False,,0,403.1208935611038,Below Expectations,38.9,False,1.0,0.0,0,0,0,0.0,True,True,0,2.7,2.82,2.78,2.79,3.55,4.85,3.87,5.0,3.545,-0.6099999999999999,-0.3999999999999999,-1.1800000000000002,1.0,3.0,2024-10-25
E00824,Rachel Sandoval,1991-03-23,,active,Wealth Management,Risk-Compliance,2,"Manager, Wealth Management",132800.0,0.92,Female,55-59,Anglo-Australian,Full-time,False,False,E13827,acquisition,NovaCorp-Origin,WorkdayHR,64.0,423,False,,0,403.0880420499343,Meets Expectations,64.7,False,1.0,0.0,0,0,0,0.0,True,True,0,2.16,2.61,2.6,2.8,2.21,1.42,4.66,2.57,2.62875,-0.98,0.009999999999999787,-0.10000000000000009,1.0,4.0,2024-10-25
E00825,Lisa Price,1991-03-24,,active,Technology,Management,2,"Manager, Technology",123400.0,0.85,Female,55-59,Pacific Islander,Full-time,False,True,E09653,referral,NovaCorp-Origin,WorkdayHR,78.0,423,False,,0,403.05519053876475,Meets Expectations,74.6,False,1.0,0.0,0,0,1,0.0,True,True,0,4.47,3.3,2.75,4.15,4.15,5.0,5.0,4.31,4.14125,-0.20000000000000018,0.37000000000000055,-0.54,1.0,16.0,2024-10-25
E00826,Shane James,1991-03-25,,active,Corporate Operations,Management,2,"Manager, Corporate Operations",122600.0,0.85,Male,60+,Anglo-Australian,Full-time,False,False,E11327,direct,NovaCorp-Origin,WorkdayHR,61.0,423,False,,0,403.02233902759525,Meets Expectations,67.0,False,1.0,0.0,0,0,0,0.0,True,True,0,2.74,2.98,3.21,3.1,2.89,3.05,4.49,1.42,2.9850000000000003,-0.6999999999999997,0.4900000000000002,0.10999999999999988,1.0,5.0,2024-10-25
E00827,Raymond Parks,1991-03-26,,active,Retail Banking,Technology,2,"Manager, Retail Banking",120900.0,0.83,Male,55-59,European (non-Anglo),Full-time,False,False,E07233,direct,NovaCorp-Origin,WorkdayHR,14.0,423,False,,0,402.98948751642575,High Performer,79.1,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.20000000000000018,-0.41999999999999993,0.6300000000000003,0.6666666666666666,2.0,2024-10-25
E00828,Cheryl Summers,1991-03-27,,active,Risk & Compliance,Client-Advisory,2,"Manager, Risk & Compliance",119200.0,0.82,Female,55-59,Prefer not to say,Full-time,False,False,E02317,agency,NovaCorp-Origin,WorkdayHR,64.0,423,False,,0,402.9566360052562,Meets Expectations,64.1,False,1.0,0.0,0,0,0,0.0,True,True,0,3.47,3.86,3.14,3.38,2.17,3.98,3.15,2.69,3.23,0.18000000000000016,0.6399999999999997,0.050000000000000266,0.6666666666666666,5.0,2024-10-25
E00829,Susan Banks,1991-03-30,2025-03-29,departed,Wealth Management,Management,3,"Senior Manager, Wealth Management",175400.0,0.88,Female,60+,Anglo-Australian,Full-time,True,True,E09938,direct,NovaCorp-Origin,WorkdayHR,64.0,413,False,2025-03-29,1,402.8580814717477,High Performer,78.0,True,1.0,1.0,0,1,0,0.0,True,True,0,2.72,3.58,3.92,2.53,4.66,4.29,3.85,3.81,3.67,-0.8099999999999996,-0.2200000000000002,0.14000000000000012,1.0,13.0,2024-10-25
E00830,Nicholas Keith,1991-03-31,,active,Insurance,Client-Advisory,3,"Senior Manager, Insurance",229800.0,0.92,Male,60+,Anglo-Australian,Full-time,False,False,E05512,acquisition,NovaCorp-Origin,WorkdayHR,78.0,423,False,,0,402.82522996057816,Meets Expectations,69.0,False,1.0,0.0,0,0,0,0.0,True,True,0,4.34,2.74,2.33,3.49,2.69,4.34,5.0,2.67,3.45,0.96,-0.7799999999999994,-0.29000000000000004,0.6666666666666666,34.0,2024-10-25
E00831,Melissa Simmons,1991-04-01,,active,Retail Banking,Management,2,"Manager, Retail Banking",133100.0,0.92,Female,60+,Anglo-Australian,Full-time,False,False,E00746,agency,NovaCorp-Origin,WorkdayHR,26.0,423,False,,0,402.79237844940866,High Performer,80.2,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,-0.79,-0.33000000000000007,0.010000000000000675,0.6666666666666666,1.0,2024-10-25
E00832,Christopher Anderson,1991-04-01,,active,Insurance,Management,3,"Senior Manager, Insurance",236900.0,0.99,Male,60+,South Asian,Full-time,False,False,E00321,graduate,NovaCorp-Origin,WorkdayHR,45.0,423,False,,0,402.79237844940866,Unsatisfactory,33.9,False,1.0,0.0,0,0,0,0.0,True,True,0,2.21,3.79,1.99,1.96,2.98,3.74,3.56,2.91,2.8925,-0.5300000000000002,0.08000000000000007,0.25,0.6666666666666666,13.0,2024-10-25
E00833,Michael Fuller,1991-04-01,,active,Insurance,Technology,3,"Senior Manager, Insurance",211000.0,0.85,Male,55-59,Prefer not to say,Full-time,False,False,E12890,direct,NovaCorp-Origin,WorkdayHR,83.0,423,False,,0,402.79237844940866,Unsatisfactory,34.7,False,1.0,0.0,0,0,0,0.0,True,True,0,1.72,3.22,2.85,3.66,3.14,2.98,4.48,3.45,3.1875,-1.1500000000000001,0.7200000000000002,0.3500000000000001,1.0,7.0,2024-10-25
E00834,Janice Holmes,1991-04-02,2024-12-20,departed,Retail Banking,Technology,3,"Senior Manager, Retail Banking",180900.0,0.9,Female,60+,South Asian,Full-time,False,False,E06226,acquisition,NovaCorp-Origin,WorkdayHR,22.0,410,False,2024-12-20,1,402.75952693823916,Meets Expectations,60.5,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.0,0.0,0.0,0.5,9.0,2024-10-25
E00837,Daniel Campbell,1991-04-13,,active,Technology,Technology,2,"Manager, Technology",125800.0,0.87,Male,60+,East Asian,Casual,False,True,E05341,agency,NovaCorp-Origin,WorkdayHR,20.0,422,False,,0,402.39816031537447,High Performer,60.4,False,1.0,0.0,0,0,1,0.0,True,True,0,5.0,4.43,5.0,3.14,5.0,4.43,5.0,2.91,4.36375,0.23000000000000043,0.20999999999999996,0.0,1.0,5.0,2024-10-25
E00838,Mrs. Stephanie Martinez,1991-04-14,,active,Retail Banking,Risk-Compliance,3,"Senior Manager, Retail Banking",186700.0,0.93,Female,60+,Pacific Islander,Full-time,True,False,E08120,direct,NovaCorp-Origin,WorkdayHR,36.0,422,False,,0,402.365308804205,High Performer,66.1,False,1.0,0.0,0,0,0,0.0,True,True,0,5.0,3.55,3.93,2.89,1.0,3.47,3.21,1.96,3.12625,0.4400000000000004,0.010000000000000231,0.6300000000000003,1.0,7.0,2024-10-25
E00839,Dale Johnson,1991-04-15,,active,Risk & Compliance,Risk-Compliance,2,"Manager, Risk & Compliance",132900.0,0.92,Male,55-59,Anglo-Australian,Full-time,False,True,E09396,direct,NovaCorp-Origin,WorkdayHR,28.0,422,False,,0,402.3324572930355,Below Expectations,51.0,False,1.0,0.0,0,0,1,0.0,True,True,0,4.84,3.34,4.27,5.0,3.09,3.03,3.35,4.21,3.89125,0.41000000000000014,0.6200000000000001,-0.11000000000000032,0.6666666666666666,13.0,2024-10-25
E00842,Jordan Ewing,1991-04-19,,active,Insurance,Operations-Processing,2,"Manager, Insurance",119100.0,0.82,Female,60+,Anglo-Australian,Full-time,False,False,E01069,agency,NovaCorp-Origin,WorkdayHR,79.0,422,False,,0,402.20105124835743,Meets Expectations,67.9,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,0.16999999999999993,-1.0999999999999996,0.30000000000000027,1.0,5.0,2024-10-25
E00843,Erica Lopez,1991-04-21,,active,Risk & Compliance,Management,3,"Senior Manager, Risk & Compliance",184400.0,0.92,Female,60+,Anglo-Australian,Full-time,False,False,E09659,agency,NovaCorp-Origin,WorkdayHR,85.0,422,False,,0,402.1353482260184,Meets Expectations,66.5,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,3.0,2024-10-25
E00844,Matthew Cook,1991-04-22,,active,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",145100.0,1.0,Male,55-59,East Asian,Full-time,False,True,E11407,referral,NovaCorp-Origin,WorkdayHR,25.0,422,False,,0,402.1024967148489,Meets Expectations,51.9,False,1.0,0.0,0,0,1,0.0,True,True,0,3.2,4.96,4.7,5.0,3.49,5.0,3.19,3.32,4.1075,0.6800000000000002,0.5599999999999996,1.9000000000000004,1.0,3.0,2024-10-25
E00845,Christopher Cordova,1991-04-23,,active,Risk & Compliance,Technology,3,"Senior Manager, Risk & Compliance",180100.0,0.9,Male,60+,South Asian,Full-time,False,True,E04166,agency,NovaCorp-Origin,WorkdayHR,50.0,422,False,,0,402.06964520367933,Outstanding,89.9,False,1.0,0.0,0,0,1,0.0,True,True,0,2.43,2.31,2.55,1.96,2.41,3.39,1.0,1.96,2.25125,0.7600000000000002,-0.020000000000000018,-0.4200000000000004,0.6666666666666666,7.0,2024-10-25
E00846,David Mcdowell,1991-04-23,,active,Retail Banking,Operations-Processing,2,"Manager, Retail Banking",125100.0,0.86,Male,60+,Anglo-Australian,Casual,False,False,E06696,agency,NovaCorp-Origin,WorkdayHR,25.0,422,False,,0,402.06964520367933,Meets Expectations,65.9,False,1.0,0.0,0,0,0,0.0,True,True,0,3.29,4.48,2.64,2.51,3.85,2.88,2.21,2.88,3.0925000000000002,-0.22999999999999998,-0.050000000000000266,1.6400000000000001,1.0,7.0,2024-10-25
E00847,Kelly Lawrence,1991-04-25,,active,Technology,Operations-Processing,2,"Manager, Technology",128700.0,0.89,Female,55-59,Anglo-Australian,Full-time,False,True,E10847,acquisition,NovaCorp-Origin,WorkdayHR,84.0,422,False,,0,402.00394218134034,Meets Expectations,62.2,False,1.0,0.0,0,0,1,0.0,True,True,0,3.22,2.12,4.47,5.0,2.34,3.73,3.44,1.77,3.26125,-0.52,1.1099999999999999,0.7299999999999995,1.0,12.0,2024-10-25
E00848,Stacy Taylor,1991-04-29,,active,Executive Leadership,Technology,2,"Manager, Executive Leadership",130000.0,0.9,Female,60+,East Asian,Casual,False,False,E02355,graduate,NovaCorp-Origin,WorkdayHR,59.0,422,False,,0,401.8725361366623,Outstanding,87.3,False,1.0,0.0,0,0,0,0.0,True,True,0,3.66,4.56,5.0,4.92,4.52,4.33,4.46,2.8,4.28125,0.43000000000000016,0.98,0.7300000000000004,1.0,4.0,2024-10-25
E00849,Sierra Martin,1991-04-29,2024-12-13,departed,Retail Banking,Client-Advisory,2,"Manager, Retail Banking",127400.0,0.88,Female,55-59,Anglo-Australian,Full-time,True,False,E13072,agency,NovaCorp-Origin,WorkdayHR,37.0,409,False,2024-12-13,1,401.8725361366623,Meets Expectations,52.7,False,1.0,0.0,0,0,0,0.0,True,True,0,4.43,3.67,2.26,2.3,2.88,4.12,2.88,1.68,3.0275,0.6499999999999999,-0.33000000000000007,-0.4700000000000002,0.6666666666666666,12.0,2024-10-25
E00850,James Smith,1991-04-30,,active,Risk & Compliance,Management,2,"Manager, Risk & Compliance",116000.0,0.8,Male,60+,South Asian,Full-time,False,False,E07084,referral,NovaCorp-Origin,WorkdayHR,51.0,422,False,,0,401.83968462549274,Meets Expectations,62.0,False,1.0,0.0,0,0,0,0.0,True,True,0,4.35,2.73,4.02,2.4,4.53,2.59,4.16,2.84,3.4525,0.02999999999999936,0.9299999999999999,-0.8200000000000003,1.0,6.0,2024-10-25
E00851,Jordan Wagner,1991-05-02,,active,Corporate Operations,Technology,3,"Senior Manager, Corporate Operations",204900.0,1.0,Male,60+,Anglo-Australian,Part-time,False,False,E05009,referral,NovaCorp-Origin,WorkdayHR,45.0,422,False,,0,401.77398160315374,High Performer,76.2,True,1.0,1.0,0,1,0,0.0,True,True,0,3.56,4.19,5.0,2.64,5.0,2.92,4.08,2.66,3.75625,0.33999999999999986,-0.8699999999999997,0.29000000000000004,1.0,8.0,2024-10-25
E00852,Benjamin Reilly,1991-05-02,,active,Risk & Compliance,Risk-Compliance,2,"Manager, Risk & Compliance",129800.0,0.9,Male,55-59,South Asian,Full-time,False,False,E03666,agency,NovaCorp-Origin,WorkdayHR,46.0,422,False,,0,401.77398160315374,Outstanding,90.0,True,1.0,1.0,0,1,0,0.0,False,,0,,,,,,,,,,1.83,-0.14000000000000012,0.5799999999999998,1.0,6.0,2024-10-25
E00853,Anthony Fisher,1991-05-03,,active,Risk & Compliance,Client-Advisory,2,"Manager, Risk & Compliance",127400.0,0.88,Male,55-59,East Asian,Full-time,False,False,E07243,graduate,NovaCorp-Origin,WorkdayHR,20.0,422,False,,0,401.7411300919842,High Performer,77.4,False,1.0,0.0,0,0,0,0.0,True,True,0,4.49,3.84,2.08,3.94,1.66,5.0,2.82,4.19,3.5025,0.08000000000000007,0.31999999999999984,-0.81,1.0,3.0,2024-10-25
E00854,Emily Williams,1991-05-04,,active,Insurance,Technology,2,"Manager, Insurance",127600.0,0.88,Female,60+,Middle Eastern,Full-time,False,True,E00855,referral,NovaCorp-Origin,WorkdayHR,32.0,422,False,,0,401.7082785808147,Outstanding,89.1,False,1.0,0.0,0,0,1,0.0,True,True,0,3.02,3.09,3.35,2.83,3.37,3.4,4.22,2.66,3.2424999999999997,0.71,0.18000000000000016,-1.65,0.6666666666666666,4.0,2024-10-25
E00855,Bryan Sanchez,1991-05-08,,active,Insurance,Management,3,"Senior Manager, Insurance",187500.0,1.03,Non-binary,60+,Anglo-Australian,Full-time,False,False,E08842,graduate,NovaCorp-Origin,WorkdayHR,22.0,421,False,,0,401.57687253613665,Meets Expectations,57.7,False,1.0,0.0,0,0,0,0.0,True,True,0,2.64,2.69,4.05,2.66,2.46,2.94,3.68,2.74,2.9825,0.6800000000000002,-0.6699999999999999,1.6599999999999997,1.0,7.0,2024-10-25
E00857,David Thompson,1991-05-14,,active,Technology,Corporate-Support,3,"Senior Manager, Technology",188200.0,0.96,Male,60+,South Asian,Full-time,False,False,E10628,agency,NovaCorp-Origin,WorkdayHR,84.0,421,False,,0,401.37976346911955,Below Expectations,45.0,False,1.0,0.0,0,0,0,0.0,True,True,0,2.44,3.54,2.4,4.27,3.33,3.74,3.16,4.03,3.3637500000000005,-0.4700000000000002,-0.6700000000000008,0.2599999999999998,1.0,9.0,2024-10-25
E00858,Johnny Harper,1991-05-19,,active,Wealth Management,Corporate-Support,2,"Manager, Wealth Management",121200.0,0.84,Male,50-54,East Asian,Fixed-term,False,False,E00814,agency,NovaCorp-Origin,WorkdayHR,22.0,421,False,,0,401.215505913272,Meets Expectations,78.1,False,1.0,0.0,0,0,0,0.0,True,True,0,3.74,5.0,4.82,4.77,4.57,3.98,2.91,3.19,4.1225,-1.1099999999999994,-0.23000000000000043,-0.17999999999999972,1.0,3.0,2024-10-25
E00859,Clarence Manning,1991-05-19,,active,Technology,Operations-Processing,2,"Manager, Technology",134200.0,0.93,Male,55-59,Anglo-Australian,Full-time,False,False,E00797,graduate,NovaCorp-Origin,WorkdayHR,27.0,421,False,,0,401.215505913272,Meets Expectations,69.2,False,1.0,0.0,0,0,0,0.0,True,True,0,3.25,3.42,2.82,2.78,3.18,3.91,3.24,4.42,3.3775,-0.08000000000000007,-0.010000000000000231,-0.75,0.6666666666666666,3.0,2024-10-25
E00860,Bobby Wolf,1991-05-21,,active,Risk & Compliance,Client-Advisory,2,"Manager, Risk & Compliance",129300.0,0.89,Male,60+,South Asian,Full-time,False,False,E01190,agency,NovaCorp-Origin,WorkdayHR,50.0,421,False,,0,401.14980289093296,High Performer,69.5,False,1.0,0.0,0,0,0,0.0,True,True,0,3.12,3.84,2.0,2.66,4.05,2.83,3.06,4.38,3.2425,-0.3599999999999999,-0.34999999999999964,-0.6800000000000002,0.6666666666666666,4.0,2024-10-25
E00863,Billy Velazquez,1991-05-27,,active,Technology,Technology,3,"Senior Manager, Technology",185200.0,0.93,Male,60+,Anglo-Australian,Full-time,False,True,E08583,referral,NovaCorp-Origin,WorkdayHR,15.0,421,False,,0,400.95269382391587,Outstanding,100.0,False,1.0,0.0,0,0,1,0.0,True,True,0,1.93,3.77,1.6,4.19,5.0,3.5,3.89,4.86,3.5925000000000002,-0.6599999999999999,-0.16999999999999993,-0.6299999999999999,0.6666666666666666,7.0,2024-10-25
E00864,Roger Perry,1991-05-29,,active,Risk & Compliance,Corporate-Support,2,"Manager, Risk & Compliance",131800.0,0.91,Male,55-59,Anglo-Australian,Full-time,False,False,E01857,agency,NovaCorp-Origin,WorkdayHR,73.0,421,False,,0,400.88699080157687,Meets Expectations,59.5,False,1.0,0.0,0,0,0,0.0,True,False,1,,,,,,,,,,0.0,0.0,0.0,0.3333333333333333,7.0,2024-10-25
E00865,Vanessa Barrett,1991-05-29,,active,Risk & Compliance,Technology,2,"Manager, Risk & Compliance",115100.0,0.79,Female,55-59,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E00387,agency,NovaCorp-Origin,WorkdayHR,41.0,421,True,,0,400.88699080157687,Meets Expectations,73.5,False,1.0,0.0,0,0,0,0.0,False,,0,,,,,,,,,,-0.5299999999999998,-0.9299999999999997,0.6499999999999999,1.0,10.0,2024-10-25
E00866,Stephanie Jensen,1991-05-30,,active,Retail Banking,Technology,2,"Manager, Retail Banking",120100.0,0.83,Female,60+,Southeast Asian,Full-time,False,False,E14236,direct,NovaCorp-Origin,WorkdayHR,33.0,421,False,,0,400.8541392904073,Below Expectations,41.1,False,1.0,0.0,0,0,0,0.0,True,True,0,3.86,4.84,4.17,3.11,4.0,4.31,3.65,3.43,3.9212499999999997,0.7799999999999998,-0.7400000000000002,0.56,1.0,7.0,2024-10-25
E00867,Deanna Wright,1991-06-04,,active,Technology,Operations-Processing,2,"Manager, Technology",123900.0,0.85,Female,55-59,Anglo-Australian,Full-time,False,True,E13720,agency,NovaCorp-Origin,WorkdayHR,26.0,420,False,,0,400.6898817345598,Below Expectations,49.2,False,1.0,0.0,0,0,1,0.0,True,True,0,4.4,5.0,3.51,4.4,4.35,3.27,2.91,4.86,4.0875,0.4700000000000002,0.1900000000000004,0.4299999999999997,1.0,5.0,2024-10-25
E00868,Max Miller,1991-06-06,2024-11-06,departed,Technology,Risk-Compliance,2,"Manager, Technology",121300.0,0.84,Male,55-59,South Asian,Full-time,True,False,E05282,agency,NovaCorp-Origin,WorkdayHR,80.0,406,False,2024-11-06,1,400.6241787122207,Meets Expectations,64.5,False,1.0,0.0,0,0,0,0.0,True,True,0,2.17,2.98,3.66,3.85,3.72,2.95,2.45,1.89,2.95875,-0.69,-0.10999999999999988,1.5700000000000003,1.0,5.0,2024-10-25
E00869,Katherine Martinez,1991-06-06,,active,Technology,Risk-Compliance,2,"Manager, Technology",133900.0,0.92,Female,60+,Anglo-Australian,Full-time,False,True,E00399,agency,NovaCorp-Origin,WorkdayHR,43.0,420,False,,0,400.6241787122207,Below Expectations,55.6,False,1.0,0.0,0,0,1,0.0,True,True,0,3.6,2.55,3.64,4.73,1.93,4.18,4.24,4.25,3.64,-0.020000000000000018,1.1000000000000005,-0.1299999999999999,1.0,2.0,2024-10-25
E00870,Ernest Kennedy,1991-06-08,,active,Technology,Management,2,"Manager, Technology",117800.0,0.81,Male,60+,Anglo-Australian,Full-time,False,False,E01855,direct,NovaCorp-Origin,WorkdayHR,79.0,420,False,,0,400.55847568988173,High Performer,66.8,False,1.0,0.0,0,0,0,0.0,True,True,0,3.37,4.45,4.79,3.96,3.83,2.96,5.0,3.68,4.005,-1.3600000000000003,-0.7199999999999998,0.81,1.0,3.0,2024-10-25
E00872,Joshua Reed,1991-06-09,,active,Technology,Corporate-Support,2,"Manager, Technology",130700.0,0.9,Male,60+,Anglo-Australian,Part-time,False,False,E01617,referral,NovaCorp-Origin,WorkdayHR,71.0,420,False,,0,400.5256241787122,Outstanding,75.9,False,1.0,0.0,0,0,0,0.0,True,True,0,3.23,2.43,2.76,3.2,4.22,4.53,3.67,4.45,3.5612500000000002,-0.5899999999999999,-0.1599999999999997,-0.5100000000000002,0.6666666666666666,7.0,2024-10-25
E00873,Andrea Anderson,1991-06-11,,active,Retail Banking,Management,2,"Manager, Retail Banking",116800.0,0.81,Female,55-59,Prefer not to say,Full-time,False,False,E09127,acquisition,NovaCorp-Origin,WorkdayHR,86.0,420,True,,0,400.4599211563732,High Performer,76.5,False,1.0,0.0,0,0,0,0.0,True,True,0,3.55,3.53,3.45,2.59,3.48,2.95,4.22,2.72,3.3112500000000002,-0.3600000000000003,-0.31000000000000005,0.27,0.6666666666666666,2.0,2024-10-25
E00874,Calvin Bowers,1991-06-16,2024-11-29,departed,Technology,Technology,2,"Manager, Technology",139300.0,0.96,Male,60+,Southeast Asian,Full-time,False,True,E03511,agency,NovaCorp-Origin,WorkdayHR,69.0,407,False,2024-11-29,1,400.2956636005256,Meets Expectations,63.5,False,1.0,0.0,0,0,1,0.0,True,True,0,4.53,3.23,2.38,3.47,2.43,2.64,4.38,2.82,3.235,0.8500000000000001,0.03000000000000025,-0.8900000000000001,0.6666666666666666,8.0,2024-10-25
E00875,Bethany Gonzalez,1991-06-17,2025-10-31,departed,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",135300.0,0.93,Female,50-54,Anglo-Australian,Fixed-term,False,True,E01657,agency,NovaCorp-Origin,WorkdayHR,86.0,418,False,2025-10-31,0,400.2628120893561,High Performer,75.1,False,1.0,0.0,0,0,1,0.0,True,True,0,3.36,2.98,2.48,3.62,2.34,1.69,3.33,3.11,2.8637499999999996,0.0,0.0,0.0,0.3333333333333333,12.0,2024-10-25
E00876,Robert Hopkins,1991-06-17,,active,Insurance,Corporate-Support,2,"Manager, Insurance",122800.0,0.85,Male,50-54,South Asian,Full-time,False,False,E11584,graduate,NovaCorp-Origin,WorkdayHR,41.0,420,False,,0,400.2628120893561,High Performer,78.6,True,1.0,1.0,0,1,0,0.0,True,True,0,5.0,2.85,3.33,2.21,4.42,2.71,3.16,3.37,3.38125,0.6600000000000001,-0.73,0.5899999999999999,1.0,9.0,2024-10-25
