employee_id,name,hire_date,exit_date,status,department,role_family,role_level,job_title,salary,compa_ratio,gender,age_band,cultural_background,contract_type,hipo_flag,promotion_eligible,manager_id,hire_source,legacy_entity_code,data_source_system,days_to_fill,tenure_months,acting_appointment,exit_date_log,exit_type,stated_exit_reason,notice_period_served,regrettable_flag,performance_band_at_exit,salary_at_exit,manager_id_at_exit,pathway,exit_dt,is_leaver,voluntary,regrettable,cutoff,last_manager_effectiveness,last_psychological_safety,last_recognition,last_career_development,last_senior_leadership_trust,last_purpose_meaning,last_wellbeing,last_confidence_in_role_future,mean_manager_effectiveness,mean_psychological_safety,mean_recognition,mean_career_development,mean_senior_leadership_trust,mean_purpose_meaning,mean_wellbeing,mean_confidence_in_role_future,slope_manager_effectiveness,slope_psychological_safety,slope_recognition,slope_career_development,slope_senior_leadership_trust,slope_purpose_meaning,slope_wellbeing,slope_confidence_in_role_future,waves_offered,waves_answered,nonresponse_rate,ever_nonresponder,answered_final_wave,went_silent,last_engagement_index,mean_engagement_index,slope_engagement_index,n_reviews,last_rating_num,mean_rating_num,first_rating_num,last_goal,mean_goal,first_goal,n_promo_rec,ever_promo_rec,last_promo_rec,n_reviewers,rating_delta,goal_delta,top_performer,mgr_span,mgr_team_vol_rate,mgr_team_hipo_share,mgr_rated_effectiveness,mgr_departed,peer_median_salary,salary_vs_peer,peer_median_compa,compa_vs_peer,underpaid,tenure_years,hipo,acquired,acting,agency_hire,slow_fill,tenure_band
E02111,Cheyenne Hudson,1996-05-21,,active,Technology,Management,2,"Manager, Technology",123100.0,0.85,Female,60+,Anglo-Australian,Full-time,False,True,E00698,agency,NovaCorp-Origin,WorkdayHR,55.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,5.0,2.02,3.73,3.38,3.32,3.81,5.0,3.75,4.07,1.9325,4.3525,3.515,3.37,3.845,4.8925,4.0675,0.5474285714285715,-0.2562857142857142,-0.0151428571428571,-0.092,-0.0468571428571429,0.2565714285714287,0.0488571428571428,-0.2774285714285716,5.0,4.0,0.1999999999999999,1.0,True,0.0,3.75125,3.755625,0.0206428571428571,3.0,3.0,3.6666666666666665,5.0,70.0,75.06666666666666,93.0,1.0,True,False,1.0,-2.0,-23.0,0.0,5.0,0.0,0.0,3.3245000000000005,0,130900.0,0.9404125286478228,0.91,-0.06,1,30.0,0,0,0,1,1,10y+
E02112,Gina Finley,1996-05-21,,active,Retail Banking,Technology,2,"Manager, Retail Banking",142300.0,0.98,Female,60+,South Asian,Part-time,False,True,E11250,agency,NovaCorp-Origin,WorkdayHR,24.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,3.6,2.43,2.92,3.25,1.51,3.83,1.37,1.64,3.936666666666667,2.3000000000000003,2.6833333333333336,2.793333333333333,1.67,3.78,1.7733333333333334,1.7066666666666668,-0.0988461538461541,-0.0507692307692309,0.011153846153846,0.0780769230769228,-0.0773076923076924,0.0576923076923074,-0.1526923076923077,-0.0330769230769231,5.0,3.0,0.4,1.0,True,0.0,2.56875,2.580416666666667,-0.0332211538461539,3.0,3.0,4.0,4.0,68.6,74.3,75.5,0.0,False,False,1.0,-1.0,-6.900000000000006,0.0,5.0,0.0,0.0,3.3385333333333334,0,131800.0,1.0796661608497724,0.91,0.0699999999999999,0,30.0,0,0,0,1,0,10y+
E02113,Frank Arnold,1996-05-21,,active,Technology,Operations-Processing,3,"Senior Manager, Technology",179500.0,0.9,Male,55-59,Southeast Asian,Full-time,False,True,E08057,referral,NovaCorp-Origin,WorkdayHR,83.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,2.85,2.65,2.35,2.19,5.0,2.9,1.98,4.17,2.7380000000000004,3.3280000000000003,2.684,2.8920000000000003,3.892,2.824,2.33,2.898,0.202,-0.061,0.095,-0.0889999999999999,0.251,0.137,0.043,0.301,5.0,5.0,0.0,0.0,True,0.0,3.0112499999999995,2.94825,0.109875,3.0,3.0,3.6666666666666665,3.0,53.6,71.43333333333332,64.6,1.0,True,False,1.0,0.0,-10.999999999999991,0.0,8.0,0.125,0.0,2.8300000000000005,0,192650.0,0.931741500129769,0.94,-0.0399999999999999,0,30.0,0,0,0,0,1,10y+
E02114,Jennifer Harris,1996-05-22,,active,Retail Banking,Corporate-Support,3,"Senior Manager, Retail Banking",239300.0,1.0,Female,60+,East Asian,Full-time,False,False,E13241,acquisition,NovaCorp-Origin,WorkdayHR,76.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,4.07,2.22,3.57,4.18,3.85,3.94,4.16,3.67,4.568,3.446,3.684,4.15,3.282,4.22,3.968,3.68,-0.0239999999999998,-0.3709999999999998,-0.0339999999999999,0.0600000000000001,0.2910000000000001,-0.18,0.2090000000000001,0.1529999999999999,5.0,5.0,0.0,0.0,True,0.0,3.707500000000001,3.87475,0.013,3.0,3.0,3.333333333333333,4.0,68.7,62.73333333333333,58.7,0.0,False,False,1.0,-1.0,10.0,0.0,5.0,0.0,0.2,3.023,0,193900.0,1.2341413099535845,0.94,0.06,0,30.0,0,0,0,0,1,10y+
E02115,Emily Lane,1996-05-24,,active,Wealth Management,Client-Advisory,2,"Manager, Wealth Management",117900.0,0.81,Female,45-49,Anglo-Australian,Casual,False,False,E08244,direct,NovaCorp-Origin,WorkdayHR,16.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,3.4,4.98,3.78,3.22,3.61,3.84,3.13,2.7,3.69,4.642,4.558,3.128,3.868,3.332,3.496,3.134,0.1519999999999999,0.0859999999999999,-0.218,-0.1339999999999999,-0.2000000000000001,0.0929999999999997,-0.3019999999999999,-0.1959999999999999,5.0,5.0,0.0,0.0,True,0.0,3.5825,3.731,-0.089875,3.0,2.0,3.333333333333333,5.0,52.2,72.86666666666667,88.9,0.0,False,False,1.0,-3.0,-36.7,0.0,2.0,0.0,0.0,3.092,0,131200.0,0.8986280487804879,0.91,-0.0999999999999999,1,30.0,0,0,0,0,0,10y+
E02116,Elizabeth Collins,1996-05-25,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",128500.0,0.89,Non-binary,60+,Anglo-Australian,Full-time,False,False,E14295,graduate,NovaCorp-Origin,WorkdayHR,28.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,4.48,2.51,3.13,3.41,3.47,4.95,3.51,2.92,3.178,2.79,2.708,3.61,2.918,4.246,2.722,3.116,0.368,0.0599999999999999,0.1189999999999999,0.0389999999999999,0.154,0.1520000000000001,0.1619999999999999,-0.006,5.0,5.0,0.0,0.0,True,0.0,3.5475000000000003,3.1610000000000005,0.131,3.0,4.0,3.0,3.0,85.9,69.8,75.2,0.0,False,False,1.0,1.0,10.700000000000005,1.0,3.0,0.0,0.3333333333333333,3.201,0,131800.0,0.9749620637329288,0.91,-0.02,1,30.0,0,0,0,0,0,10y+
E02117,Raymond James,1996-05-26,2025-05-01,departed,Wealth Management,Operations-Processing,2,"Manager, Wealth Management",126300.0,0.87,Male,55-59,Anglo-Australian,Full-time,False,False,E12245,referral,NovaCorp-Origin,WorkdayHR,32.0,352,False,2025-05-01,involuntary,Involuntary - performance,False,False,Unsatisfactory,126300.0,E12245,push,2025-05-01,True,0,0,2025-05-01,4.87,4.6,5.0,3.36,4.27,4.56,4.41,4.51,4.515000000000001,4.73,4.9350000000000005,3.32,4.48,4.365,4.705,4.5600000000000005,0.71,-0.2600000000000007,0.1299999999999999,0.08,-0.4200000000000008,0.3899999999999997,-0.5899999999999999,-0.1000000000000005,4.0,2.0,0.5,1.0,True,0.0,4.4475,4.45125,-0.0075000000000002,2.0,3.0,3.0,3.0,61.2,66.35,71.5,0.0,False,False,1.0,0.0,-10.299999999999995,0.0,7.0,0.0,0.0,3.784619047619048,0,131200.0,0.9626524390243902,0.91,-0.04,1,29.33333333333333,0,0,0,0,0,10y+
E02118,Kimberly Mcmillan,1996-05-28,,active,Insurance,Corporate-Support,2,"Manager, Insurance",131300.0,0.91,Female,60+,Anglo-Australian,Full-time,False,False,E02456,referral,NovaCorp-Origin,WorkdayHR,23.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,3.33,2.26,3.46,2.9,4.22,3.11,3.48,4.25,4.24,3.472,4.018,3.036,3.7120000000000006,3.054,2.818,3.286,-0.1249999999999998,-0.743,-0.221,-0.3150000000000001,0.1669999999999999,0.0499999999999999,-0.0479999999999999,0.364,5.0,5.0,0.0,0.0,True,0.0,3.37625,3.4545000000000003,-0.1088749999999999,3.0,3.0,4.0,5.0,70.5,74.96666666666667,79.7,0.0,False,False,1.0,-2.0,-9.200000000000005,0.0,7.0,0.1428571428571428,0.0,3.2802857142857142,0,130650.0,1.0049751243781095,0.91,0.0,0,30.0,0,0,0,0,0,10y+
E02119,Craig Lopez,1996-05-31,,active,Technology,Management,2,"Manager, Technology",117900.0,0.81,Male,60+,Anglo-Australian,Full-time,False,False,E03657,direct,NovaCorp-Origin,WorkdayHR,14.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,4.66,4.57,4.15,4.51,5.0,4.45,2.75,4.01,4.6066666666666665,3.52,4.213333333333334,4.763333333333333,4.92,3.966666666666667,3.1633333333333336,4.083333333333333,0.0314285714285719,0.7050000000000006,-0.1707142857142854,-0.0657142857142853,-0.0171428571428563,0.5692857142857148,-0.2242857142857141,-0.0185714285714282,5.0,3.0,0.4,1.0,False,1.0,4.2625,4.154583333333334,0.1011607142857147,3.0,4.0,3.6666666666666665,4.0,70.0,65.10000000000001,60.7,0.0,False,False,1.0,0.0,9.299999999999995,1.0,3.0,0.0,0.0,4.471222222222223,0,130900.0,0.9006875477463713,0.91,-0.0999999999999999,1,30.0,0,0,0,0,0,10y+
E02120,Michael Garrett,1996-05-31,,active,Technology,Client-Advisory,2,"Manager, Technology",130600.0,0.9,Male,50-54,South Asian,Fixed-term,False,False,E00793,direct,NovaCorp-Origin,WorkdayHR,58.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,2.7,3.76,4.29,3.79,4.07,4.23,4.28,3.53,3.5666666666666664,3.74,4.489999999999999,3.9933333333333336,4.25,3.706666666666667,4.196666666666666,3.4166666666666665,-0.4742857142857141,0.0085714285714289,-0.2228571428571427,-0.3507142857142856,-0.0214285714285709,0.226428571428572,0.2178571428571434,-0.024285714285714,5.0,3.0,0.4,1.0,True,0.0,3.83125,3.92,-0.0800892857142853,3.0,5.0,3.333333333333333,1.0,94.2,70.60000000000001,39.6,0.0,False,False,1.0,4.0,54.6,1.0,3.0,0.0,0.0,3.4677777777777776,0,130900.0,0.9977081741787625,0.91,-0.01,0,30.0,0,0,0,0,1,10y+
E02121,Tracey Yates,1996-06-03,,active,Insurance,Corporate-Support,2,"Manager, Insurance",131700.0,0.91,Female,60+,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E10176,agency,NovaCorp-Origin,WorkdayHR,75.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,2.41,2.19,3.09,2.63,2.0,1.93,2.95,2.66,3.006,3.2299999999999995,3.248,1.7579999999999998,2.072,1.99,2.8,3.014,-0.3929999999999999,-0.1499999999999999,0.0119999999999999,0.3259999999999999,-0.028,-0.122,0.0939999999999999,0.0139999999999999,5.0,5.0,0.0,0.0,True,0.0,2.4825,2.63975,-0.030875,3.0,3.0,3.333333333333333,3.0,65.2,71.03333333333335,71.9,0.0,False,False,1.0,0.0,-6.700000000000003,0.0,5.0,0.0,0.0,2.9872,0,130650.0,1.008036739380023,0.91,0.0,0,30.0,0,0,0,1,1,10y+
E02122,Alexandra Wilcox,1996-06-04,,active,Retail Banking,Management,2,"Manager, Retail Banking",116400.0,0.8,Female,45-49,Middle Eastern,Casual,False,False,E11185,direct,NovaCorp-Origin,WorkdayHR,42.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,3.45,2.77,2.77,4.1,2.16,2.22,4.16,5.0,3.356666666666667,2.5033333333333334,3.036666666666666,3.9566666666666666,2.333333333333333,2.4566666666666666,3.9166666666666665,4.88,0.0734615384615386,0.1215384615384616,-0.1180769230769228,0.0042307692307694,-0.0653846153846151,-0.0926923076923075,0.1461538461538462,0.0657692307692312,5.0,3.0,0.4,1.0,True,0.0,3.32875,3.305,0.0168750000000002,3.0,3.0,3.333333333333333,4.0,67.3,68.8,77.4,1.0,True,False,1.0,-1.0,-10.100000000000009,0.0,5.0,0.0,0.0,3.672916666666667,0,131800.0,0.8831562974203339,0.91,-0.1099999999999999,1,30.0,0,0,0,0,0,10y+
E02123,Susan Love,1996-06-04,,active,Retail Banking,Operations-Processing,2,"Manager, Retail Banking",133300.0,0.92,Female,60+,Anglo-Australian,Full-time,False,False,E11359,referral,NovaCorp-Origin,WorkdayHR,31.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,2.0,2.3,3.38,4.1,1.14,2.58,3.25,3.86,3.046666666666667,2.8800000000000003,3.563333333333333,3.9166666666666665,1.46,2.6933333333333334,3.4,3.35,-0.4023076923076925,-0.2919230769230769,-0.1169230769230771,0.158461538461538,-0.1580769230769231,-0.0326923076923077,-0.0069230769230771,0.2042307692307689,5.0,3.0,0.4,1.0,True,0.0,2.82625,3.0387500000000003,-0.0807692307692309,3.0,3.0,2.6666666666666665,3.0,62.3,60.6,61.0,0.0,False,False,1.0,0.0,1.2999999999999972,0.0,8.0,0.125,0.125,3.1898809523809524,0,131800.0,1.0113808801213962,0.91,0.01,0,30.0,0,0,0,0,0,10y+
E02124,Alexis Small DDS,1996-06-05,,active,Risk & Compliance,Management,3,"Senior Manager, Risk & Compliance",179500.0,1.0,Female,55-59,Anglo-Australian,Full-time,False,False,E09174,acquisition,NovaCorp-Origin,WorkdayHR,83.0,360,False,,,,,,,,,,,False,0,0,2025-12-31,3.24,3.84,4.51,3.18,4.54,3.71,3.63,4.4,3.2840000000000003,4.116,4.0280000000000005,3.596,4.14,3.55,3.76,4.85,-0.033,-0.1690000000000001,-0.1699999999999999,-0.2179999999999999,0.3689999999999999,0.021,-0.176,-0.1199999999999999,5.0,5.0,0.0,0.0,True,0.0,3.88125,3.9155000000000006,-0.0619999999999999,3.0,3.0,3.333333333333333,4.0,72.4,70.26666666666667,77.8,0.0,False,False,1.0,-1.0,-5.399999999999992,0.0,6.0,0.1666666666666666,0.0,3.031,0,190700.0,0.9412690089145256,0.94,0.06,0,30.0,0,0,0,0,1,10y+
E02125,Nicole Edwards,1996-06-08,,active,Technology,Operations-Processing,3,"Senior Manager, Technology",181500.0,0.94,Female,60+,Anglo-Australian,Full-time,False,False,E04525,agency,NovaCorp-Origin,WorkdayHR,32.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,3.07,4.64,3.04,2.75,4.08,2.47,1.81,1.6,3.1075,4.1875,2.74,2.515,4.2325,2.6675,2.3825000000000003,2.55,0.0425714285714285,0.1362857142857142,0.3291428571428572,0.1102857142857142,-0.1591428571428569,-0.0419999999999998,-0.4220000000000001,-0.1199999999999999,5.0,4.0,0.1999999999999999,1.0,True,0.0,2.9325,3.0478125,-0.0156071428571428,3.0,2.0,2.333333333333333,2.0,45.0,58.73333333333333,56.0,0.0,False,False,1.0,0.0,-11.0,0.0,9.0,0.0,0.0,3.674018518518519,0,192650.0,0.9421230210225798,0.94,0.0,0,29.916666666666668,0,0,0,1,0,10y+
E02128,Dylan Davis MD,1996-06-12,,active,Technology,Risk-Compliance,2,"Manager, Technology",141100.0,0.97,Male,60+,Anglo-Australian,Full-time,False,False,E10721,direct,NovaCorp-Origin,WorkdayHR,32.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,1.63,2.68,2.96,2.47,2.22,2.08,4.34,3.54,2.8775,3.1225,3.0175,2.7625,2.6925,2.4425,3.8375,3.415,-0.5010000000000001,-0.4049999999999999,-0.0849999999999999,-0.1509999999999999,-0.1849999999999999,-0.189,0.1829999999999998,-0.1159999999999998,5.0,4.0,0.1999999999999999,1.0,True,0.0,2.74,3.0209375,-0.1811249999999999,3.0,2.0,2.6666666666666665,3.0,64.1,61.833333333333336,55.5,0.0,False,False,1.0,-1.0,8.599999999999994,0.0,3.0,0.0,0.0,3.2678333333333334,0,130900.0,1.077922077922078,0.91,0.0599999999999999,0,29.916666666666668,0,0,0,0,0,10y+
E02129,Diana Mullins,1996-06-12,,active,Corporate Operations,Technology,2,"Manager, Corporate Operations",123600.0,0.85,Non-binary,55-59,Anglo-Australian,Full-time,False,False,E01209,direct,NovaCorp-Origin,WorkdayHR,40.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,3.49,3.36,3.23,2.62,4.34,2.32,5.0,3.85,3.798,3.694,3.186,3.15,3.53,2.412,4.648000000000001,4.546,0.0629999999999999,-0.0139999999999999,0.116,-0.0279999999999999,0.3370000000000001,-0.194,0.0450000000000001,-0.246,5.0,5.0,0.0,0.0,True,0.0,3.52625,3.6205,0.009875,3.0,4.0,3.6666666666666665,4.0,71.5,69.60000000000001,77.3,1.0,True,True,1.0,0.0,-5.799999999999997,1.0,8.0,0.125,0.0,3.884875,0,131800.0,0.9377845220030347,0.91,-0.06,1,29.916666666666668,0,0,0,0,0,10y+
E02130,Alison Faulkner,1996-06-14,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",133800.0,0.92,Prefer not to say,60+,East Asian,Casual,False,False,E01442,graduate,NovaCorp-Origin,WorkdayHR,68.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,5.0,4.83,3.51,4.88,2.95,4.1,4.87,3.12,4.814,4.494,3.948,4.702,3.03,4.087999999999999,4.5760000000000005,3.246,0.1589999999999999,0.025,-0.0839999999999999,-0.121,0.0069999999999999,-0.007,0.1599999999999999,-0.381,5.0,5.0,0.0,0.0,True,0.0,4.1575,4.11225,-0.03025,3.0,3.0,3.6666666666666665,5.0,55.8,64.33333333333333,80.5,0.0,False,False,1.0,-2.0,-24.700000000000003,0.0,8.0,0.125,0.125,3.6402083333333337,0,131800.0,1.015174506828528,0.91,0.01,0,29.916666666666668,0,0,0,0,1,10y+
E02131,Marilyn Wang,1996-06-18,,active,Corporate Operations,Technology,3,"Senior Manager, Corporate Operations",175900.0,0.94,Female,60+,Southeast Asian,Part-time,False,False,E06388,graduate,NovaCorp-Origin,WorkdayHR,51.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,2.57,2.29,4.25,1.59,3.86,4.01,5.0,3.77,2.652,2.77,3.63,2.474,3.762,4.292,4.596,3.852,-0.1059999999999999,-0.348,0.169,-0.186,-0.0229999999999999,0.0359999999999999,0.2389999999999998,-0.0119999999999999,5.0,5.0,0.0,0.0,True,0.0,3.4175,3.5035,-0.0288749999999999,3.0,4.0,4.0,4.0,75.2,66.39999999999999,70.0,1.0,True,True,1.0,0.0,5.200000000000003,1.0,7.0,0.0,0.1428571428571428,3.0936904761904764,0,197500.0,0.8906329113924051,0.94,0.0,0,29.916666666666668,0,0,0,0,0,10y+
E02132,Joyce Graves,1996-06-19,,active,Corporate Operations,Client-Advisory,3,"Senior Manager, Corporate Operations",187000.0,1.1,Female,60+,Anglo-Australian,Full-time,False,False,E07560,direct,NovaCorp-Origin,WorkdayHR,78.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,4.5,4.73,4.61,3.75,3.47,2.93,4.15,2.47,3.8275,4.1975,3.945,3.855,3.2775,3.4475,3.2425,1.8375,0.4369999999999997,0.3030000000000001,0.3,-0.13,0.099,-0.4650000000000002,0.389,0.149,5.0,4.0,0.1999999999999999,1.0,False,1.0,3.82625,3.45375,0.1352499999999999,3.0,3.0,3.0,4.0,81.6,68.63333333333334,68.7,1.0,True,False,1.0,-1.0,12.899999999999991,0.0,6.0,0.1666666666666666,0.1666666666666666,3.1445000000000003,0,197500.0,0.9468354430379748,0.94,0.1600000000000001,0,29.916666666666668,0,0,0,0,1,10y+
E02133,Edward Simmons,1996-06-19,,active,Retail Banking,Corporate-Support,2,"Manager, Retail Banking",131900.0,0.91,Male,60+,European (non-Anglo),Part-time,False,False,E00220,agency,NovaCorp-Origin,WorkdayHR,88.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,3.68,3.39,3.56,3.23,3.32,2.88,2.92,2.34,2.83,3.272,3.834000000000001,2.876,3.306,2.5420000000000003,2.13,1.87,0.325,-0.0429999999999998,-0.0989999999999999,0.1839999999999998,-0.062,0.2329999999999999,0.1689999999999999,0.1549999999999999,5.0,5.0,0.0,0.0,True,0.0,3.165,2.8325,0.10775,3.0,4.0,3.333333333333333,3.0,83.5,70.53333333333333,65.0,1.0,True,True,1.0,1.0,18.5,1.0,6.0,0.0,0.0,2.8381666666666665,0,131800.0,1.0007587253414263,0.91,0.0,0,29.916666666666668,0,0,0,1,1,10y+
E02134,Scott Miranda,1996-06-20,,active,Executive Leadership,Management,2,"Manager, Executive Leadership",127200.0,0.97,Male,60+,Anglo-Australian,Full-time,False,False,E08985,agency,NovaCorp-Origin,WorkdayHR,88.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,1.76,4.66,3.25,3.8,4.17,4.63,3.0,5.0,2.37,4.86,2.92,3.9225,3.335,3.8375,2.9875,3.6525,-0.324,-0.046,0.1259999999999999,-0.1630000000000001,0.212,0.326,-0.1609999999999999,0.598,5.0,4.0,0.1999999999999999,1.0,True,0.0,3.78375,3.4856250000000006,0.0709999999999999,3.0,4.0,3.6666666666666665,3.0,82.6,71.2,57.4,0.0,False,False,1.0,1.0,25.2,1.0,18.0,0.1111111111111111,0.2777777777777778,3.161625,0,131800.0,0.9650986342943856,0.91,0.0599999999999999,0,29.916666666666668,0,0,0,1,1,10y+
E02135,Kevin Kennedy,1996-06-21,,active,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",127000.0,0.88,Male,60+,Anglo-Australian,Full-time,False,False,E01963,referral,NovaCorp-Origin,WorkdayHR,23.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,4.82,3.63,5.0,2.66,2.04,2.32,3.11,1.77,4.4350000000000005,2.7825,4.470000000000001,2.675,1.785,2.8825,3.2875,2.46,0.1920000000000001,0.2710000000000001,0.4679999999999999,-0.0699999999999999,0.158,-0.3930000000000001,-0.2110000000000001,-0.3639999999999999,5.0,4.0,0.1999999999999999,1.0,False,1.0,3.16875,3.0971875000000004,0.006375,3.0,5.0,4.0,4.0,82.3,76.46666666666667,67.4,0.0,False,False,1.0,1.0,14.899999999999991,1.0,9.0,0.0,0.2222222222222222,3.3063333333333333,0,131800.0,0.9635811836115328,0.91,-0.03,1,29.916666666666668,0,0,0,0,0,10y+
E02136,Kenneth Sanchez,1996-06-22,,active,Retail Banking,Management,2,"Manager, Retail Banking",125900.0,0.87,Male,60+,African,Casual,False,True,E02316,referral,NovaCorp-Origin,WorkdayHR,15.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,1.0,3.02,2.63,4.17,1.97,3.64,1.98,5.0,1.1833333333333331,2.95,3.2533333333333334,3.6233333333333335,2.07,3.223333333333333,1.8866666666666667,4.446666666666666,-0.1023076923076922,0.0530769230769231,-0.2707692307692306,0.236923076923077,-0.0484615384615383,0.2115384615384616,0.0053846153846154,0.2880769230769234,5.0,3.0,0.4,1.0,True,0.0,2.92625,2.8295833333333333,0.0466826923076924,3.0,3.0,3.0,3.0,76.8,65.23333333333333,66.5,0.0,False,False,1.0,0.0,10.299999999999995,0.0,10.0,0.1,0.1,3.253633333333333,0,131800.0,0.9552352048558422,0.91,-0.04,1,29.916666666666668,0,0,0,0,0,10y+
E02137,Laurie Bailey,1996-06-24,,active,Risk & Compliance,Operations-Processing,2,"Manager, Risk & Compliance",120500.0,0.83,Female,60+,Maori/Aboriginal & Torres Strait Islander,Fixed-term,False,False,E04478,agency,NovaCorp-Origin,WorkdayHR,56.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,3.22,4.32,4.38,4.69,4.17,4.43,2.9,5.0,2.61,4.1925,3.98,4.33,3.59,4.755,3.405,4.6775,0.1942857142857143,0.1877142857142857,0.2228571428571427,0.3211428571428572,0.2948571428571429,-0.1114285714285713,-0.3891428571428569,0.0728571428571429,5.0,4.0,0.1999999999999999,1.0,True,0.0,4.13875,3.9425,0.0991428571428571,3.0,2.0,2.0,1.0,57.3,52.79999999999999,38.3,0.0,False,False,1.0,1.0,19.0,0.0,3.0,0.0,0.0,3.1275,0,130600.0,0.9226646248085758,0.91,-0.08,1,29.916666666666668,0,0,0,1,1,10y+
E02138,Kristopher Welch,1996-06-25,,active,Technology,Technology,2,"Manager, Technology",137700.0,0.95,Male,60+,Anglo-Australian,Casual,False,False,E01558,direct,NovaCorp-Origin,WorkdayHR,86.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,3.77,2.44,3.28,2.2,3.23,4.11,4.66,4.33,3.7,2.3266666666666667,3.47,2.74,3.426666666666667,4.47,3.793333333333333,4.4,0.0576923076923078,0.0884615384615385,-0.1084615384615382,-0.2538461538461536,-0.1434615384615383,-0.1465384615384612,0.3350000000000002,0.0011538461538463,5.0,3.0,0.4,1.0,True,0.0,3.5025000000000004,3.540833333333333,-0.0212499999999998,3.0,5.0,4.0,4.0,83.2,68.56666666666666,72.7,1.0,True,False,1.0,1.0,10.5,1.0,1.0,0.0,0.0,3.7,0,130900.0,1.051948051948052,0.91,0.0399999999999999,0,29.916666666666668,0,0,0,0,1,10y+
E02139,Amber Singh,1996-06-27,,active,Retail Banking,Risk-Compliance,2,"Manager, Retail Banking",116900.0,0.81,Female,50-54,Middle Eastern,Full-time,False,True,E11639,graduate,NovaCorp-Origin,WorkdayHR,60.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,2.31,5.0,3.52,3.85,4.69,3.36,3.68,2.58,2.694,4.8,3.858,3.866000000000001,4.474,3.576,3.716,3.132,-0.1519999999999998,0.1599999999999999,-0.096,0.0379999999999999,0.2009999999999999,-0.0620000000000001,-0.2830000000000001,0.0419999999999999,5.0,5.0,0.0,0.0,True,0.0,3.62375,3.7645,-0.019,3.0,3.0,3.333333333333333,3.0,59.4,68.5,66.0,0.0,False,False,1.0,0.0,-6.600000000000001,0.0,3.0,0.0,0.3333333333333333,3.4995,0,131800.0,0.8869499241274659,0.91,-0.0999999999999999,1,29.916666666666668,0,0,0,0,1,10y+
E02140,Grant Chambers,1996-06-29,,active,Technology,Client-Advisory,2,"Manager, Technology",122700.0,0.85,Male,45-49,Maori/Aboriginal & Torres Strait Islander,Full-time,False,False,E04417,agency,NovaCorp-Origin,WorkdayHR,54.0,359,False,,,,,,,,,,,False,0,0,2025-12-31,4.63,3.27,4.01,3.59,1.88,2.01,4.04,3.99,4.276666666666666,3.0700000000000003,4.17,3.5933333333333337,2.15,2.7066666666666666,4.486666666666667,3.8233333333333337,0.2085714285714282,0.0749999999999995,0.0235714285714282,-0.028571428571429,-0.1242857142857145,-0.4857142857142862,-0.226428571428572,0.1471428571428567,5.0,3.0,0.4,1.0,False,1.0,3.4275,3.5345833333333334,-0.0513392857142861,3.0,3.0,2.6666666666666665,3.0,63.2,54.06666666666666,58.9,0.0,False,False,1.0,0.0,4.300000000000004,0.0,11.0,0.0909090909090909,0.0,4.260833333333333,0,130900.0,0.9373567608861728,0.91,-0.06,1,29.916666666666668,0,0,0,1,1,10y+
